price_date,ticker,sector,close_price,volume
2024-08-15,MSFT,Technology,610.0613,29921081
2024-08-16,MSFT,Technology,601.5909,20388135
2024-08-19,MSFT,Technology,589.06,25346793
2024-08-20,MSFT,Technology,587.6723,9240027
2024-08-21,MSFT,Technology,597.0516,19212794
2024-08-22,MSFT,Technology,596.2461,29972470
2024-08-23,MSFT,Technology,611.6393,16877109
2024-08-26,MSFT,Technology,597.7147,25596855
2024-08-27,MSFT,Technology,598.0381,29893014
2024-08-28,MSFT,Technology,586.329,21798826
2024-08-29,MSFT,Technology,590.2674,26764097
2024-08-30,MSFT,Technology,599.3468,17009683
2024-09-02,MSFT,Technology,595.6706,23016959
2024-09-03,MSFT,Technology,571.2196,31911367
2024-09-04,MSFT,Technology,573.5076,26620058
2024-09-05,MSFT,Technology,578.0516,19771931
2024-09-06,MSFT,Technology,582.3221,27345784
2024-09-09,MSFT,Technology,594.6677,33272117
2024-09-10,MSFT,Technology,584.7588,11011049
2024-09-11,MSFT,Technology,591.7471,39745850
2024-09-12,MSFT,Technology,603.8644,21853780
2024-09-13,MSFT,Technology,586.9608,29638429
2024-09-16,MSFT,Technology,590.4779,40357392
2024-09-17,MSFT,Technology,586.0549,14442949
2024-09-18,MSFT,Technology,585.7055,18823374
2024-09-19,MSFT,Technology,589.4857,22274807
2024-09-20,MSFT,Technology,585.2325,18272083
2024-09-23,MSFT,Technology,579.2193,50041389
2024-09-24,MSFT,Technology,579.9717,17746121
2024-09-25,MSFT,Technology,570.1565,20018505
2024-09-26,MSFT,Technology,560.5204,27129764
2024-09-27,MSFT,Technology,567.2111,15456289
2024-09-30,MSFT,Technology,557.05,21340433
2024-10-01,MSFT,Technology,563.5787,28384894
2024-10-02,MSFT,Technology,568.2847,21883472
2024-10-03,MSFT,Technology,552.8547,24083358
2024-10-04,MSFT,Technology,547.1575,20229521
2024-10-07,MSFT,Technology,558.3764,13641105
2024-10-08,MSFT,Technology,549.8812,28431938
2024-10-09,MSFT,Technology,546.1179,50443255
2024-10-10,MSFT,Technology,550.6732,25184695
2024-10-11,MSFT,Technology,558.1966,27357247
2024-10-14,MSFT,Technology,556.3125,32982097
2024-10-15,MSFT,Technology,551.3021,15046473
2024-10-16,MSFT,Technology,564.7132,49396604
2024-10-17,MSFT,Technology,581.4572,27107415
2024-10-18,MSFT,Technology,591.2911,48020047
2024-10-21,MSFT,Technology,592.5556,18646577
2024-10-22,MSFT,Technology,585.1952,51733244
2024-10-23,MSFT,Technology,577.7163,34087747
2024-10-24,MSFT,Technology,583.1123,31189823
2024-10-25,MSFT,Technology,587.5559,27453278
2024-10-28,MSFT,Technology,601.6442,22634252
2024-10-29,MSFT,Technology,608.5375,40410452
2024-10-30,MSFT,Technology,594.1782,26443748
2024-10-31,MSFT,Technology,604.951,11382168
2024-11-01,MSFT,Technology,595.5824,15990603
2024-11-04,MSFT,Technology,592.2861,23208939
2024-11-05,MSFT,Technology,595.1578,28300385
2024-11-06,MSFT,Technology,615.387,24440471
2024-11-07,MSFT,Technology,648.0228,40709608
2024-11-08,MSFT,Technology,654.9782,11455100
2024-11-11,MSFT,Technology,653.4986,26477915
2024-11-12,MSFT,Technology,659.732,12081606
2024-11-13,MSFT,Technology,669.8883,33877827
2024-11-14,MSFT,Technology,666.8718,24073035
2024-11-15,MSFT,Technology,687.2785,29568801
2024-11-18,MSFT,Technology,690.3831,17695717
2024-11-19,MSFT,Technology,696.5487,41706700
2024-11-20,MSFT,Technology,704.708,37923299
2024-11-21,MSFT,Technology,710.1153,31572722
2024-11-22,MSFT,Technology,720.4721,23737805
2024-11-25,MSFT,Technology,713.7523,31526193
2024-11-26,MSFT,Technology,707.7782,18842572
2024-11-27,MSFT,Technology,695.6529,35201830
2024-11-28,MSFT,Technology,701.1964,48359765
2024-11-29,MSFT,Technology,710.7244,38364020
2024-12-02,MSFT,Technology,716.6024,18672182
2024-12-03,MSFT,Technology,737.0721,28888475
2024-12-04,MSFT,Technology,737.5493,14903844
2024-12-05,MSFT,Technology,746.2232,31432171
2024-12-06,MSFT,Technology,733.5409,29937659
2024-12-09,MSFT,Technology,729.4436,11833675
2024-12-10,MSFT,Technology,738.3462,15707876
2024-12-11,MSFT,Technology,749.2395,22323060
2024-12-12,MSFT,Technology,746.1919,22165386
2024-12-13,MSFT,Technology,745.8683,15411054
2024-12-16,MSFT,Technology,728.0921,29208720
2024-12-17,MSFT,Technology,724.382,27645563
2024-12-18,MSFT,Technology,735.5664,23130871
2024-12-19,MSFT,Technology,743.0777,18477600
2024-12-20,MSFT,Technology,749.7499,38029366
2024-12-23,MSFT,Technology,750.916,48474537
2024-12-24,MSFT,Technology,751.558,20603299
2024-12-25,MSFT,Technology,744.0232,19570220
2024-12-26,MSFT,Technology,753.1443,30427867
2024-12-27,MSFT,Technology,758.9156,21664263
2024-12-30,MSFT,Technology,765.6216,23644178
2024-12-31,MSFT,Technology,759.6147,33607090
2022-01-03,SCHW,Financials,75.0,12991273
2022-01-04,SCHW,Financials,74.4987,4402469
2022-01-05,SCHW,Financials,74.7051,7477717
2022-01-06,SCHW,Financials,74.7092,8959315
2022-01-07,SCHW,Financials,73.372,7679995
2022-01-10,SCHW,Financials,71.8241,2970483
2022-01-11,SCHW,Financials,70.6131,9775483
2022-01-12,SCHW,Financials,69.7564,14690133
2022-01-13,SCHW,Financials,70.1992,8382165
2022-01-14,SCHW,Financials,69.2621,5296250
2022-01-17,SCHW,Financials,71.357,6515543
2022-01-18,SCHW,Financials,72.6214,16238854
2022-01-19,SCHW,Financials,73.6336,11512421
2022-01-20,SCHW,Financials,73.4908,10334131
2022-01-21,SCHW,Financials,75.4152,9225824
2022-01-24,SCHW,Financials,75.1431,6140994
2022-01-25,SCHW,Financials,75.1102,7383243
2022-01-26,SCHW,Financials,75.3347,7754493
2022-01-27,SCHW,Financials,76.2465,9966916
2022-01-28,SCHW,Financials,77.0841,14629047
2022-01-31,SCHW,Financials,76.4708,12513108
2022-02-01,SCHW,Financials,75.7878,4534377
2022-02-02,SCHW,Financials,76.6243,8749876
2022-02-03,SCHW,Financials,77.5694,10741845
2022-02-04,SCHW,Financials,77.0594,10247007
2022-02-07,SCHW,Financials,75.014,6219863
2022-02-08,SCHW,Financials,74.7569,25663897
2022-02-09,SCHW,Financials,75.561,4799960
2022-02-10,SCHW,Financials,77.9245,5187055
2022-02-11,SCHW,Financials,76.36,8783540
2022-02-14,SCHW,Financials,75.8151,18655905
2022-02-15,SCHW,Financials,75.3216,5725693
2022-02-16,SCHW,Financials,77.086,7193013
2022-02-17,SCHW,Financials,77.0474,12309348
2022-02-18,SCHW,Financials,75.8746,7943044
2022-02-21,SCHW,Financials,76.6062,6997829
2022-02-22,SCHW,Financials,76.0879,10031144
2022-02-23,SCHW,Financials,74.5267,8921363
2022-02-24,SCHW,Financials,73.4104,12080795
2022-02-25,SCHW,Financials,75.6149,13410380
2022-02-28,SCHW,Financials,76.1177,9045277
2022-03-01,SCHW,Financials,76.2645,8990195
2022-03-02,SCHW,Financials,75.9481,8715350
2022-03-03,SCHW,Financials,76.3336,9728831
2022-03-04,SCHW,Financials,76.7055,8178508
2022-03-07,SCHW,Financials,77.0948,7998053
2022-03-08,SCHW,Financials,77.2527,12911164
2022-03-09,SCHW,Financials,78.4101,14671223
2022-03-10,SCHW,Financials,78.4482,4377248
2022-03-11,SCHW,Financials,77.1614,8032132
2022-03-14,SCHW,Financials,76.369,6073674
2022-03-15,SCHW,Financials,73.8481,7064293
2022-03-16,SCHW,Financials,76.4454,9397540
2022-03-17,SCHW,Financials,77.5827,10456427
2022-03-18,SCHW,Financials,76.5022,7649122
2022-03-21,SCHW,Financials,76.1434,3721420
2022-03-22,SCHW,Financials,75.3301,5438065
2022-03-23,SCHW,Financials,77.3399,11450591
2022-03-24,SCHW,Financials,75.5016,2673185
2022-03-25,SCHW,Financials,75.6558,12863738
2022-03-28,SCHW,Financials,75.5233,9854552
2022-03-29,SCHW,Financials,76.6001,13543571
2022-03-30,SCHW,Financials,76.4718,7389158
2022-03-31,SCHW,Financials,74.2258,3507415
2022-04-01,SCHW,Financials,73.9163,9502801
2022-04-04,SCHW,Financials,72.711,13320481
2022-04-05,SCHW,Financials,72.8163,11580588
2022-04-06,SCHW,Financials,74.6213,6137177
2022-04-07,SCHW,Financials,72.4528,8282509
2022-04-08,SCHW,Financials,71.48,6464379
2022-04-11,SCHW,Financials,70.8178,5764595
2022-04-12,SCHW,Financials,70.3662,11723518
2022-04-13,SCHW,Financials,71.2643,4955155
2022-04-14,SCHW,Financials,71.0609,5595232
2022-04-15,SCHW,Financials,71.5719,5144001
2022-04-18,SCHW,Financials,70.8208,4407653
2022-04-19,SCHW,Financials,71.1049,8482517
2022-04-20,SCHW,Financials,72.0585,12731035
2022-04-21,SCHW,Financials,71.1733,7429739
2022-04-22,SCHW,Financials,72.1322,4380410
2022-04-25,SCHW,Financials,72.2032,11194463
2022-04-26,SCHW,Financials,73.5055,15700966
2022-04-27,SCHW,Financials,73.2609,6177691
2022-04-28,SCHW,Financials,73.7444,6606274
2022-04-29,SCHW,Financials,73.7004,9832623
2022-05-02,SCHW,Financials,73.5867,15305175
2022-05-03,SCHW,Financials,73.9184,6498087
2022-05-04,SCHW,Financials,74.6034,4694828
2022-05-05,SCHW,Financials,73.0414,10298610
2022-05-06,SCHW,Financials,74.8513,11012916
2022-05-09,SCHW,Financials,72.5276,8019644
2022-05-10,SCHW,Financials,71.6944,6399297
2022-05-11,SCHW,Financials,71.5863,11907792
2022-05-12,SCHW,Financials,72.0968,9881417
2022-05-13,SCHW,Financials,74.0627,5883002
2022-05-16,SCHW,Financials,71.7651,8158655
2022-05-17,SCHW,Financials,71.1547,4658802
2022-05-18,SCHW,Financials,68.6332,10525466
2022-05-19,SCHW,Financials,68.6765,7203363
2022-05-20,SCHW,Financials,69.0011,6720464
2022-05-23,SCHW,Financials,70.9001,7895490
2022-05-24,SCHW,Financials,71.0524,8130030
2022-05-25,SCHW,Financials,72.3321,11443404
2022-05-26,SCHW,Financials,73.0608,10133814
2022-05-27,SCHW,Financials,72.5287,7514825
2022-05-30,SCHW,Financials,70.8179,10858072
2022-05-31,SCHW,Financials,71.1566,9390855
2022-06-01,SCHW,Financials,69.3799,6745001
2022-06-02,SCHW,Financials,70.9319,7610693
2022-06-03,SCHW,Financials,70.7433,7539473
2022-06-06,SCHW,Financials,72.2028,9791807
2022-06-07,SCHW,Financials,71.6222,6907670
2022-06-08,SCHW,Financials,71.9572,6843353
2022-06-09,SCHW,Financials,72.2206,17583209
2022-06-10,SCHW,Financials,72.172,11650344
2022-06-13,SCHW,Financials,71.6496,5901468
2022-06-14,SCHW,Financials,72.1362,10052465
2022-06-15,SCHW,Financials,71.0154,8387827
2022-06-16,SCHW,Financials,69.576,9356413
2022-06-17,SCHW,Financials,71.069,8451788
2022-06-20,SCHW,Financials,71.9602,12875143
2022-06-21,SCHW,Financials,72.0476,9186083
2022-06-22,SCHW,Financials,74.1242,7803763
2022-06-23,SCHW,Financials,73.7943,12137717
2022-06-24,SCHW,Financials,75.4803,8782451
2022-06-27,SCHW,Financials,75.7131,8398330
2022-06-28,SCHW,Financials,74.4119,9070710
2022-06-29,SCHW,Financials,76.7951,7705989
2022-06-30,SCHW,Financials,78.1074,8029580
2022-07-01,SCHW,Financials,77.9541,6326604
2022-07-04,SCHW,Financials,78.9316,5923779
2022-07-05,SCHW,Financials,78.3988,5365627
2022-07-06,SCHW,Financials,79.5197,4584349
2022-07-07,SCHW,Financials,76.3577,5626877
2022-07-08,SCHW,Financials,75.0517,7461337
2022-07-11,SCHW,Financials,76.3194,8336876
2022-07-12,SCHW,Financials,76.0031,7177297
2022-07-13,SCHW,Financials,76.279,3117901
2022-07-14,SCHW,Financials,74.5585,15018399
2022-07-15,SCHW,Financials,76.9462,12354663
2022-07-18,SCHW,Financials,78.5275,9561508
2022-07-19,SCHW,Financials,78.2673,17157541
2022-07-20,SCHW,Financials,77.7377,5411335
2022-07-21,SCHW,Financials,79.1184,17021744
2022-07-22,SCHW,Financials,81.8393,5437698
2022-07-25,SCHW,Financials,83.1855,8801628
2022-07-26,SCHW,Financials,86.3238,4806199
2022-07-27,SCHW,Financials,84.9881,8047159
2022-07-28,SCHW,Financials,83.8197,9336282
2022-07-29,SCHW,Financials,82.1494,7519994
2022-08-01,SCHW,Financials,82.7767,10643959
2022-08-02,SCHW,Financials,83.032,8323204
2022-08-03,SCHW,Financials,82.8255,6491383
2022-08-04,SCHW,Financials,83.9812,6377117
2022-08-05,SCHW,Financials,85.768,11065222
2022-08-08,SCHW,Financials,83.5789,6159186
2022-08-09,SCHW,Financials,82.7423,11537501
2022-08-10,SCHW,Financials,83.9124,13046582
2022-08-11,SCHW,Financials,83.2553,4103974
2022-08-12,SCHW,Financials,82.1403,12586339
2022-08-15,SCHW,Financials,83.5835,18239883
2022-08-16,SCHW,Financials,81.7779,8848456
2022-08-17,SCHW,Financials,81.3671,10166268
2022-08-18,SCHW,Financials,81.8308,12112568
2022-08-19,SCHW,Financials,81.0437,7165290
2022-08-22,SCHW,Financials,82.1381,8605087
2022-08-23,SCHW,Financials,81.3548,4729226
2022-08-24,SCHW,Financials,83.3352,8456163
2022-08-25,SCHW,Financials,83.1649,9763845
2022-08-26,SCHW,Financials,84.1278,9834599
2022-08-29,SCHW,Financials,85.21,12251047
2022-08-30,SCHW,Financials,84.3132,5868039
2022-08-31,SCHW,Financials,81.4269,6464973
2022-09-01,SCHW,Financials,81.9357,17075496
2022-09-02,SCHW,Financials,82.0442,7533126
2022-09-05,SCHW,Financials,82.8312,8666413
2022-09-06,SCHW,Financials,82.5204,7788416
2022-09-07,SCHW,Financials,81.9262,5759030
2022-09-08,SCHW,Financials,84.7811,15315313
2022-09-09,SCHW,Financials,82.6921,6477670
2022-09-12,SCHW,Financials,83.7386,5096363
2022-09-13,SCHW,Financials,82.932,6680183
2022-09-14,SCHW,Financials,82.4674,3592179
2022-09-15,SCHW,Financials,82.0315,6165236
2022-09-16,SCHW,Financials,80.9257,5431362
2022-09-19,SCHW,Financials,81.7234,10241140
2022-09-20,SCHW,Financials,83.6873,6110910
2022-09-21,SCHW,Financials,84.3668,11410832
2022-09-22,SCHW,Financials,84.5232,13996889
2022-09-23,SCHW,Financials,83.1247,10934376
2022-09-26,SCHW,Financials,83.8665,7339613
2022-09-27,SCHW,Financials,87.0076,8464554
2022-09-28,SCHW,Financials,86.4541,4346833
2022-09-29,SCHW,Financials,85.911,7583158
2022-09-30,SCHW,Financials,85.103,5670436
2022-10-03,SCHW,Financials,84.4054,10561043
2022-10-04,SCHW,Financials,80.5624,22388389
2022-10-05,SCHW,Financials,81.1269,9770524
2022-10-06,SCHW,Financials,79.976,3607393
2022-10-07,SCHW,Financials,77.8226,6923694
2022-10-10,SCHW,Financials,78.8333,8401732
2022-10-11,SCHW,Financials,77.403,8284485
2022-10-12,SCHW,Financials,76.9657,5972205
2022-10-13,SCHW,Financials,78.9168,8824732
2022-10-14,SCHW,Financials,77.055,4866822
2022-10-17,SCHW,Financials,75.0794,5482044
2022-10-18,SCHW,Financials,75.4311,10358014
2022-10-19,SCHW,Financials,76.9276,5329067
2022-10-20,SCHW,Financials,74.902,9921718
2022-10-21,SCHW,Financials,75.4302,4625831
2022-10-24,SCHW,Financials,76.1864,16205843
2022-10-25,SCHW,Financials,73.5712,5869289
2022-10-26,SCHW,Financials,74.5842,7315350
2022-10-27,SCHW,Financials,75.7116,9131106
2022-10-28,SCHW,Financials,75.3182,6380851
2022-10-31,SCHW,Financials,76.9469,8472316
2022-11-01,SCHW,Financials,78.4561,10070236
2022-11-02,SCHW,Financials,78.6011,11748044
2022-11-03,SCHW,Financials,78.0072,10979616
2022-11-04,SCHW,Financials,76.7343,7468673
2022-11-07,SCHW,Financials,76.6924,7544273
2022-11-08,SCHW,Financials,77.4465,20472550
2022-11-09,SCHW,Financials,77.0278,11697757
2022-11-10,SCHW,Financials,74.2089,5532899
2022-11-11,SCHW,Financials,75.8347,8326446
2022-11-14,SCHW,Financials,76.0876,6996319
2022-11-15,SCHW,Financials,75.605,7578443
2022-11-16,SCHW,Financials,76.7225,4892206
2022-11-17,SCHW,Financials,78.7454,6784714
2022-11-18,SCHW,Financials,75.0877,16511611
2022-11-21,SCHW,Financials,75.6514,10085230
2022-11-22,SCHW,Financials,73.8448,2953458
2022-11-23,SCHW,Financials,74.4813,13015369
2022-11-24,SCHW,Financials,74.6505,12370237
2022-11-25,SCHW,Financials,75.4691,6929082
2022-11-28,SCHW,Financials,74.8379,10658385
2022-11-29,SCHW,Financials,72.4979,5672794
2022-11-30,SCHW,Financials,71.9514,6628239
2022-12-01,SCHW,Financials,72.4578,14568477
2022-12-02,SCHW,Financials,73.7269,7176053
2022-12-05,SCHW,Financials,72.2788,3786904
2022-12-06,SCHW,Financials,73.5593,7799972
2022-12-07,SCHW,Financials,72.76,7752428
2022-12-08,SCHW,Financials,73.2168,12920161
2022-12-09,SCHW,Financials,72.5914,8046008
2022-12-12,SCHW,Financials,72.8234,6758551
2022-12-13,SCHW,Financials,73.9434,12151638
2022-12-14,SCHW,Financials,72.423,8396018
2022-12-15,SCHW,Financials,71.597,5926491
2022-12-16,SCHW,Financials,71.8294,12697950
2022-12-19,SCHW,Financials,74.8311,8644352
2022-12-20,SCHW,Financials,73.7474,8009368
2022-12-21,SCHW,Financials,76.3584,8590052
2022-12-22,SCHW,Financials,79.0139,5213097
2022-12-23,SCHW,Financials,78.8906,6477794
2022-12-26,SCHW,Financials,78.4989,8011472
2022-12-27,SCHW,Financials,77.5876,7400710
2022-12-28,SCHW,Financials,77.5049,13308632
2022-12-29,SCHW,Financials,75.6796,8726844
2022-12-30,SCHW,Financials,75.5886,11261649
2023-01-02,SCHW,Financials,77.545,8030121
2023-01-03,SCHW,Financials,76.7503,12206357
2023-01-04,SCHW,Financials,76.4439,9378807
2023-01-05,SCHW,Financials,74.2707,8043061
2023-01-06,SCHW,Financials,74.7517,7957606
2023-01-09,SCHW,Financials,75.0958,5461186
2023-01-10,SCHW,Financials,75.1842,9798289
2023-01-11,SCHW,Financials,74.9144,7872373
2023-01-12,SCHW,Financials,74.5493,6544629
2023-01-13,SCHW,Financials,75.1955,12453805
2023-01-16,SCHW,Financials,75.1656,4851826
2023-01-17,SCHW,Financials,75.5764,6756082
2023-01-18,SCHW,Financials,75.8604,12067658
2023-01-19,SCHW,Financials,77.3311,9076155
2023-01-20,SCHW,Financials,78.234,7848308
2023-01-23,SCHW,Financials,78.4983,8844917
2023-01-24,SCHW,Financials,80.5596,8595228
2023-01-25,SCHW,Financials,81.1451,4361327
2023-01-26,SCHW,Financials,82.974,6956919
2023-01-27,SCHW,Financials,83.8428,15272444
2023-01-30,SCHW,Financials,81.2645,6145449
2023-01-31,SCHW,Financials,83.0959,7043612
2023-02-01,SCHW,Financials,83.295,6441704
2023-02-02,SCHW,Financials,83.2292,7726341
2023-02-03,SCHW,Financials,83.6362,6335649
2023-02-06,SCHW,Financials,83.1547,9719538
2023-02-07,SCHW,Financials,83.4842,8656988
2023-02-08,SCHW,Financials,82.6557,10901066
2023-02-09,SCHW,Financials,84.4746,5254396
2023-02-10,SCHW,Financials,84.3194,6981790
2023-02-13,SCHW,Financials,83.7804,7309336
2023-02-14,SCHW,Financials,82.4804,9599397
2023-02-15,SCHW,Financials,82.8661,5824965
2023-02-16,SCHW,Financials,83.138,11538659
2023-02-17,SCHW,Financials,83.6969,12858534
2023-02-20,SCHW,Financials,82.2549,5386482
2023-02-21,SCHW,Financials,80.0525,6573802
2023-02-22,SCHW,Financials,80.9164,6466719
2023-02-23,SCHW,Financials,82.9934,22928851
2023-02-24,SCHW,Financials,81.5648,6736102
2023-02-27,SCHW,Financials,83.8078,15650325
2023-02-28,SCHW,Financials,84.2213,4820071
2023-03-01,SCHW,Financials,84.2191,5384805
2023-03-02,SCHW,Financials,83.6593,6078753
2023-03-03,SCHW,Financials,81.7199,5703989
2023-03-06,SCHW,Financials,83.1122,7187059
2023-03-07,SCHW,Financials,82.0306,6025077
2023-03-08,SCHW,Financials,80.9574,5764422
2023-03-09,SCHW,Financials,82.3425,12715609
2023-03-10,SCHW,Financials,79.7546,13052229
2023-03-13,SCHW,Financials,77.7217,11694985
2023-03-14,SCHW,Financials,77.705,9865473
2023-03-15,SCHW,Financials,78.1008,8302351
2023-03-16,SCHW,Financials,78.7548,6557630
2023-03-17,SCHW,Financials,78.3589,5463985
2023-03-20,SCHW,Financials,81.8125,9250150
2023-03-21,SCHW,Financials,81.5036,5002758
2023-03-22,SCHW,Financials,81.1919,5375615
2023-03-23,SCHW,Financials,80.1062,12687367
2023-03-24,SCHW,Financials,80.2827,17110651
2023-03-27,SCHW,Financials,81.1344,9362942
2023-03-28,SCHW,Financials,82.8202,12453782
2023-03-29,SCHW,Financials,80.7562,7250730
2023-03-30,SCHW,Financials,80.4266,4685027
2023-03-31,SCHW,Financials,81.0475,10219628
2023-04-03,SCHW,Financials,81.8685,10045826
2023-04-04,SCHW,Financials,81.8852,8232658
2023-04-05,SCHW,Financials,82.6519,7260809
2023-04-06,SCHW,Financials,81.5301,11755553
2023-04-07,SCHW,Financials,83.7271,5393250
2023-04-10,SCHW,Financials,85.1607,5870438
2023-04-11,SCHW,Financials,83.2425,5345199
2023-04-12,SCHW,Financials,81.7418,8276587
2023-04-13,SCHW,Financials,80.3067,5177303
2023-04-14,SCHW,Financials,81.2457,6084500
2023-04-17,SCHW,Financials,79.497,6032366
2023-04-18,SCHW,Financials,79.0581,7208048
2023-04-19,SCHW,Financials,79.6793,4412722
2023-04-20,SCHW,Financials,79.5971,8283980
2023-04-21,SCHW,Financials,79.9559,13175552
2023-04-24,SCHW,Financials,78.5269,8445536
2023-04-25,SCHW,Financials,79.3328,14819887
2023-04-26,SCHW,Financials,78.517,13640465
2023-04-27,SCHW,Financials,78.092,10919340
2023-04-28,SCHW,Financials,78.4157,8242600
2023-05-01,SCHW,Financials,78.5607,8072326
2023-05-02,SCHW,Financials,78.6001,10858644
2023-05-03,SCHW,Financials,77.6102,6839901
2023-05-04,SCHW,Financials,77.223,3767581
2023-05-05,SCHW,Financials,77.2331,9740019
2023-05-08,SCHW,Financials,75.4548,5088657
2023-05-09,SCHW,Financials,74.8705,5444386
2023-05-10,SCHW,Financials,75.3729,8000716
2023-05-11,SCHW,Financials,73.7598,7701318
2023-05-12,SCHW,Financials,75.2322,4547653
2023-05-15,SCHW,Financials,76.8816,8547494
2023-05-16,SCHW,Financials,75.2775,11774043
2023-05-17,SCHW,Financials,77.0432,5094211
2023-05-18,SCHW,Financials,76.8625,13308925
2023-05-19,SCHW,Financials,77.4188,4286082
2023-05-22,SCHW,Financials,76.7747,18659794
2023-05-23,SCHW,Financials,77.9968,6786513
2023-05-24,SCHW,Financials,78.5448,8479812
2023-05-25,SCHW,Financials,77.4719,3753272
2023-05-26,SCHW,Financials,75.9587,7803615
2023-05-29,SCHW,Financials,74.1023,8765595
2023-05-30,SCHW,Financials,74.3465,7728978
2023-05-31,SCHW,Financials,75.0809,6386645
2023-06-01,SCHW,Financials,75.9239,5478414
2023-06-02,SCHW,Financials,75.7788,12574264
2023-06-05,SCHW,Financials,74.3091,8099192
2023-06-06,SCHW,Financials,73.4589,14816515
2023-06-07,SCHW,Financials,74.9198,6480830
2023-06-08,SCHW,Financials,74.3118,6722927
2023-06-09,SCHW,Financials,74.5002,11085957
2023-06-12,SCHW,Financials,73.1565,4179750
2023-06-13,SCHW,Financials,73.5834,4923679
2023-06-14,SCHW,Financials,73.0196,12409167
2023-06-15,SCHW,Financials,74.3381,5006154
2023-06-16,SCHW,Financials,75.3297,3864456
2023-06-19,SCHW,Financials,74.7042,16892207
2023-06-20,SCHW,Financials,74.5504,4580987
2023-06-21,SCHW,Financials,73.8618,8611420
2023-06-22,SCHW,Financials,72.1067,8224155
2023-06-23,SCHW,Financials,71.0694,2599164
2023-06-26,SCHW,Financials,71.3161,7188731
2023-06-27,SCHW,Financials,71.7184,9571661
2023-06-28,SCHW,Financials,71.9065,9218066
2023-06-29,SCHW,Financials,71.5451,11482794
2023-06-30,SCHW,Financials,72.6964,6851345
2023-07-03,SCHW,Financials,72.7818,10638115
2023-07-04,SCHW,Financials,73.6645,6072132
2023-07-05,SCHW,Financials,71.482,4550579
2023-07-06,SCHW,Financials,66.875,4760488
2023-07-07,SCHW,Financials,67.2048,4457541
2023-07-10,SCHW,Financials,65.602,11980447
2023-07-11,SCHW,Financials,65.3715,4364973
2023-07-12,SCHW,Financials,65.0425,8926791
2023-07-13,SCHW,Financials,66.8288,7192737
2023-07-14,SCHW,Financials,67.2913,7678176
2023-07-17,SCHW,Financials,67.4877,13802979
2023-07-18,SCHW,Financials,68.4617,6713165
2023-07-19,SCHW,Financials,68.8985,10217298
2023-07-20,SCHW,Financials,68.3707,8121110
2023-07-21,SCHW,Financials,69.6346,7528034
2023-07-24,SCHW,Financials,68.339,20074075
2023-07-25,SCHW,Financials,68.7221,4494726
2023-07-26,SCHW,Financials,66.9431,13397850
2023-07-27,SCHW,Financials,67.182,10402063
2023-07-28,SCHW,Financials,67.4092,6603709
2023-07-31,SCHW,Financials,69.3654,15350820
2023-08-01,SCHW,Financials,67.5498,3819797
2023-08-02,SCHW,Financials,66.8691,6493066
2023-08-03,SCHW,Financials,67.8177,4933499
2023-08-04,SCHW,Financials,68.212,9433573
2023-08-07,SCHW,Financials,68.4279,5125437
2023-08-08,SCHW,Financials,67.3304,9513074
2023-08-09,SCHW,Financials,66.6634,7425106
2023-08-10,SCHW,Financials,68.0965,6604161
2023-08-11,SCHW,Financials,68.0432,9345551
2023-08-14,SCHW,Financials,68.4854,7184981
2023-08-15,SCHW,Financials,68.3578,5175767
2023-08-16,SCHW,Financials,67.0022,24532302
2023-08-17,SCHW,Financials,68.0813,6583553
2023-08-18,SCHW,Financials,68.6729,3294972
2023-08-21,SCHW,Financials,71.4261,5712187
2023-08-22,SCHW,Financials,70.2095,4818828
2023-08-23,SCHW,Financials,71.2053,11132845
2023-08-24,SCHW,Financials,69.641,9098436
2023-08-25,SCHW,Financials,69.8342,9383254
2023-08-28,SCHW,Financials,71.0104,6899386
2023-08-29,SCHW,Financials,68.5577,7154213
2023-08-30,SCHW,Financials,68.3255,6896879
2023-08-31,SCHW,Financials,67.6805,7744355
2023-09-01,SCHW,Financials,66.8835,11173835
2023-09-04,SCHW,Financials,67.3294,9151078
2023-09-05,SCHW,Financials,68.6315,9771663
2023-09-06,SCHW,Financials,68.4825,9769498
2023-09-07,SCHW,Financials,68.7287,11395499
2023-09-08,SCHW,Financials,68.8689,8977321
2023-09-11,SCHW,Financials,68.8774,9234816
2023-09-12,SCHW,Financials,67.6193,12870836
2023-09-13,SCHW,Financials,68.9127,6131400
2023-09-14,SCHW,Financials,69.266,5681097
2023-09-15,SCHW,Financials,69.7393,4978222
2023-09-18,SCHW,Financials,68.7956,8607271
2023-09-19,SCHW,Financials,68.2668,3811217
2023-09-20,SCHW,Financials,68.0689,9624415
2023-09-21,SCHW,Financials,66.322,7658103
2023-09-22,SCHW,Financials,64.4509,12594968
2023-09-25,SCHW,Financials,63.8017,6114571
2023-09-26,SCHW,Financials,64.3773,7375135
2023-09-27,SCHW,Financials,63.672,12532469
2023-09-28,SCHW,Financials,62.584,13911221
2023-09-29,SCHW,Financials,61.7286,6094462
2023-10-02,SCHW,Financials,61.2581,8603370
2023-10-03,SCHW,Financials,60.8962,8999860
2023-10-04,SCHW,Financials,63.1869,9289668
2023-10-05,SCHW,Financials,64.3365,7202378
2023-10-06,SCHW,Financials,65.4738,13356389
2023-10-09,SCHW,Financials,66.7944,3756772
2023-10-10,SCHW,Financials,65.6754,6759773
